書名,注記,請求記号,タイトル（ヨミ）,資料番号/Barcode No.,所蔵図書館室 / Holding Library,書誌ID,巻,メモ,文庫区分,著者・編者・監修者,購入年,出版年,幅・高さ,種別,言語,書名2,出版社,分類1,分類2,解説1,第一中学本,図版番号,開成学校本,キーワード,サイズ,帝国大学本,タイトル2,東京大学本,解説2,解説3,解説4,解説5,解説6,iiif viewer,ID,ウェブサイトURL,アイテムURL,利用条件,サムネイル,機械可読ドキュメント,帰属,viewingDirection,viewingHint,コレクション,ソート用項目,西暦,IIIFマニフェストURI,IIIF Search API URI,アノテーション付きIIIFマニフェストURI,Link to TAPAS Project,Text with Rich Text Format,# of media
PL.109 (ARCHITECTURE) (No.18),,,,,,,,,,,,,,,,,,(ARCHITECTURE),(No.18),DÉTAILS DES ORDRES D'ARCHITECTURE.,○,PL.109,―,柱,A3,○,-,―,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/007568ff-033c-81f8-2c71-7955195b1da4.json,007568ff-033c-81f8-2c71-7955195b1da4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/007568ff-033c-81f8-2c71-7955195b1da4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2b3942810a92ec5b77a731b87cef685e38578a02.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541578,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-103,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/007568ff-033c-81f8-2c71-7955195b1da4/manifest,,,,,1
PL.110 (ARCHITECTURE) (No.19),,,,,,,,,,,,,,,,,,(ARCHITECTURE),(No.19),DÉTAILS DES ORDRES D'ARCHITECTURE.,○,PL.110,―,柱,A3,○,-,―,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1ba90b8e-12e2-3e5a-4126-d395e3c0584a.json,1ba90b8e-12e2-3e5a-4126-d395e3c0584a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/1ba90b8e-12e2-3e5a-4126-d395e3c0584a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c565f94edd2b76fa8bf09f897538cff61cea4240.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541577,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-104,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/1ba90b8e-12e2-3e5a-4126-d395e3c0584a/manifest,,,,,1
PL.111 PROJECTIONS (No.1),,,,,,,,,,,,,,,,,,PROJECTIONS,(No.1),PROJECTIONS.,○,PL.111,―,投影,A3,○,-,―,des Teintes dites refondues sur des figures planes (applications aux Prismes ou Solides.),,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ce81059c-506e-9eed-8ec8-ee0f9ca464e1.json,ce81059c-506e-9eed-8ec8-ee0f9ca464e1,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/ce81059c-506e-9eed-8ec8-ee0f9ca464e1,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/34c70cdf37acae713e058908952409c09a7007ea.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541576,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-105,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ce81059c-506e-9eed-8ec8-ee0f9ca464e1/manifest,,,,,1
PL.112 (ARCHITECTURE) (No.20),,,,,,,,,,,,,,,,,,(ARCHITECTURE),(No.20),"Moulures Composées, manière de les Ombrer et de les laver.",○,PL.112,―,建物/くり型,A3,○,-,―,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8a0eced1-4db4-6d27-3116-e2dd0ea19dc9.json,8a0eced1-4db4-6d27-3116-e2dd0ea19dc9,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/8a0eced1-4db4-6d27-3116-e2dd0ea19dc9,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ca386a3a7a7a7505f4a6cef2ce19da5dd582d85a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541575,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-106,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/8a0eced1-4db4-6d27-3116-e2dd0ea19dc9/manifest,,,,,1
PL.113 (PROJECTIONS) (No.2),,,,,,,,,,,,,,,,,,(PROJECTIONS),(No.2),(PROJECTIONS.),―,PL.113,―,投影,A3,○,-,―,Lavis appliqué aux corps ronds ou solides des Teintes adoucies dites refondues,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/09ef328d-2ba3-a0cd-9a9c-05b6f32a69f1.json,09ef328d-2ba3-a0cd-9a9c-05b6f32a69f1,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/09ef328d-2ba3-a0cd-9a9c-05b6f32a69f1,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/84c040cfbf1adb30a730a53a1a16e5eb15b01fca.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541574,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-107,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/09ef328d-2ba3-a0cd-9a9c-05b6f32a69f1/manifest,,,,,1
PL.114 (MÉCANIQUE) (No.72),,,,,,,,,,,,,,,,,,(MÉCANIQUE),(No.72),MACHINE A VAPEUR VERTICALE,○,PL.114,―,蒸気機関,A3,―,-,○,DE LA FORCE DE HUIT CHEVAUX A DÉ TENTE VARIABLE,"Fonctionnant dans l'Imprimerie de Mr. J. MONROCO, à Paris",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1f656844-023d-3f2f-2698-16fe5eec6fac.json,1f656844-023d-3f2f-2698-16fe5eec6fac,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/1f656844-023d-3f2f-2698-16fe5eec6fac,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/41af363a839932a37dca2df0aae773c9458ed464.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541573,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-108,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/1f656844-023d-3f2f-2698-16fe5eec6fac/manifest,,,,,1
PL.115 (MÉCANIQUE) (No.73),,,,,,,,,,,,,,,,,,(MÉCANIQUE),(No.73),CHARIOT. - LOCOMOTEURS.,○,PL.115,―,蒸気自動車,A3,○,-,―,SE TRACTIONNANT AU MOYEN D'UNE CHAÎNE OU D'UN CABLE CONTINU QUI PASSE SUR UN CYLINDRE A EMPREINTES OU SUR DEUX TREUILS.,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8cce169c-5dda-76de-8c19-7a063c0b5acd.json,8cce169c-5dda-76de-8c19-7a063c0b5acd,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/8cce169c-5dda-76de-8c19-7a063c0b5acd,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b0d6af86ab46b686935d96a5b7aed1a0c4bde25f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541572,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-109,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/8cce169c-5dda-76de-8c19-7a063c0b5acd/manifest,,,,,1
PL.116 MÉCANIQUE No.74,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.74,POMPE A INCENDIE A VAPEUR.,○,PL.116,―,機械/蒸気ポンプ,A3,―,ÉTUDES DE DESSIN AU LAVIS.,○,"DESSIN D'UNE POMPE A INCENDIE A VAPEUR CONSTRUITE PAR Mr. ATHIRION, Ingénieur civil. BREVETÉ.","Ce modèle de pompe à [sic] été fourni aux Sapeurs-pompiers de Paris, pour le Service de la Ville.",,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2dbe9b78-87db-96d0-9d08-1d7362f1a30e.json,2dbe9b78-87db-96d0-9d08-1d7362f1a30e,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/2dbe9b78-87db-96d0-9d08-1d7362f1a30e,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2e6c50cd02d1a5168e16aecf0728d6a8aadfa76e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541571,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-110,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2dbe9b78-87db-96d0-9d08-1d7362f1a30e/manifest,,,,,1
PL.117 MÉCANIQUE No. (75),,,,,,,,,,,,,,,,,,MÉCANIQUE,No. (75),MACHINES LOCOMOTIVES,○,PL.117,―,蒸気機関車,A3,―,-,―,"DESSIN SIMPLIFIÉ DES MACHINES A MARCHANDISES DU CHEMIN DE FERDE L'EST à six roues couplées et cylindres intérieurs d'après les dessins de
Mr. l'Ingénieur en chef Vuillemin.",,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/5dd59d03-6b11-9382-96b4-524b60458c22.json,5dd59d03-6b11-9382-96b4-524b60458c22,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/5dd59d03-6b11-9382-96b4-524b60458c22,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/6e6468e9784aeddb516446a0ccac20ca6ae5b3cf.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541570,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-111,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/5dd59d03-6b11-9382-96b4-524b60458c22/manifest,,,,,1
PL.118 MÉCANIQUE No.76,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.76,MACHINES LOCOMOTIVES,○,PL.118,―,蒸気機関車,A3,―,ÉTUDES DE DESSIN AU LAVIS.,―,"DESSIN SIMPLIFIÉ DES MACHINES A MARCHANDISES DU CHEMIN DE FERDE L'EST à six roues couplées d'après les dessins de Mr. l'Ingénieur en chef
Vuillemin.",,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/98f7a98a-3dbb-87e4-8a96-8baf68e767cd.json,98f7a98a-3dbb-87e4-8a96-8baf68e767cd,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/98f7a98a-3dbb-87e4-8a96-8baf68e767cd,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c8caf82930395d6b239da3e904cfabc5de5fc9b5.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541569,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-112,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/98f7a98a-3dbb-87e4-8a96-8baf68e767cd/manifest,,,,,1
PL.119 (MÉCANIQUE) (No.77),,,,,,,,,,,,,,,,,,(MÉCANIQUE),(No.77),DESSIN D'UN TRAMWAY,○,PL.119,―,市街鉄道,A3,―,-,―,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8359c2b9-86a2-4aaf-7966-96ed36ee6b31.json,8359c2b9-86a2-4aaf-7966-96ed36ee6b31,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/8359c2b9-86a2-4aaf-7966-96ed36ee6b31,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/5ca4075abd30b591731f55c0d2939d0f665e5ffa.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541568,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-113,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/8359c2b9-86a2-4aaf-7966-96ed36ee6b31/manifest,,,,,1
PL.120 MÉCANIQUE No.78,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.78,WAGONS,○,PL.120,―,車両/客車,A3,―,ÉTUDES DE DESSIN AU LAVIS.,―,DESSIN D'UN WAGON A VOYAGEURS(Chemin de fer de l'Ouest 2e. Classe.),,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e0802468-3d70-46b8-4541-91358dbd3866.json,e0802468-3d70-46b8-4541-91358dbd3866,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/e0802468-3d70-46b8-4541-91358dbd3866,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2e4e22cd1ef5a8ba6ae6dcb53eeb30706a80495b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541567,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-114,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e0802468-3d70-46b8-4541-91358dbd3866/manifest,,,,,1
PL.121 MÉCANIQUE No.79,,,,,,,,,,,,,,,,,,MÉCANIQUE,No.79,WAGONS,○,PL.121,―,車両/客車,A3,―,ÉTUDES DE DESSIN AU LAVIS.,―,DESSIN D'UN WAGON A VOYAGEURS(Chemin de fer de l'Ouest 3me. Classe.),,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/37520c0b-81d4-4498-10ae-d843987a7043.json,37520c0b-81d4-4498-10ae-d843987a7043,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/37520c0b-81d4-4498-10ae-d843987a7043,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ba1e06acbe254a6bdc8f61e763c89b2e04811b07.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541566,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-115,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/37520c0b-81d4-4498-10ae-d843987a7043/manifest,,,,,1
PL.122 (MÉCANIQUE) (No.80),,,,,,,,,,,,,,,,,,(MÉCANIQUE),(No.80),TRAMWAYS.,○,PL.122,―,鉄道馬車,A3,―,ÉTUDES DE DESSIN AU LAVIS.,―,DESSIN D'UNE VOITURE DE LA LIGNE DU LOUVRE A VINCENNES.,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/aefcc1ac-050e-87f2-8e28-743864491779.json,aefcc1ac-050e-87f2-8e28-743864491779,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/aefcc1ac-050e-87f2-8e28-743864491779,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d4f3a78d70448493b17bd1d243020a01946ee4fc.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541565,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-116,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/aefcc1ac-050e-87f2-8e28-743864491779/manifest,,,,,1
PL.123 MÉCANIQUE No.80[81],,,,,,,,,,,,,,,,,,MÉCANIQUE,No.80[81],INJECTEUR POITRASSON,○,PL.123,―,機械部品,A3,―,-,―,"pour l'alimentation des Machines à vapeur, l'élévation des eaux etc.",,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c7e242d7-9c57-9740-457a-d75bd5dd72c7.json,c7e242d7-9c57-9740-457a-d75bd5dd72c7,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/c7e242d7-9c57-9740-457a-d75bd5dd72c7,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b12477102228e8ed6ba97972885af20a4b76f17f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541564,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-117,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c7e242d7-9c57-9740-457a-d75bd5dd72c7/manifest,,,,,1
PL.124 (MÉCANIQUE) (No.82),,,,,,,,,,,,,,,,,,(MÉCANIQUE),(No.82),TYPES D'EMBRAYAGES,○,PL.124,―,機械部品,A3,―,-,―,(Système Goubet) Brèveté S.G.D.G. en France et à l'Etranger.,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e19ad282-8ba1-0d46-2a80-c0e7423582ff.json,e19ad282-8ba1-0d46-2a80-c0e7423582ff,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/e19ad282-8ba1-0d46-2a80-c0e7423582ff,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/090a257707e56914f195abe57da08d1d65ea6f9e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541563,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-118,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e19ad282-8ba1-0d46-2a80-c0e7423582ff/manifest,,,,,1
PL.125,,,,,,,,,,,,,,,,,,,,現存せず,―,PL.125,―,,,―,(absent),―,情報をお寄せください,情報をお寄せください,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/0a28d0ba-31be-1817-7896-2130f1f68dda.json,0a28d0ba-31be-1817-7896-2130f1f68dda,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/0a28d0ba-31be-1817-7896-2130f1f68dda,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541562,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-119,,,,,,,0
PL.126 (MÉCANIQUE) (No.83),,,,,,,,,,,,,,,,,,(MÉCANIQUE),(No.83),TRAMWAYS à VAPEUR.,○,PL.126,―,市街鉄道,A3,―,ÉTUDES DE DESSIN AU LAVIS.,―,,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/fc205657-4553-951f-8271-ab5e65610738.json,fc205657-4553-951f-8271-ab5e65610738,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/fc205657-4553-951f-8271-ab5e65610738,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ea7ab28ac26d2c03b4cfcc48b37572334ab51d5b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541561,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-120,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/fc205657-4553-951f-8271-ab5e65610738/manifest,,,,,1
表紙,,,,,,,,,,,,,,,,,,表紙,,LE PRATICIEN INDUSTRIEL/RECUEIL DE NOUVEAUX MODÈLES ÉLÉMENTAIRE DE DESSIN AU LAVIS À PLUSIEURS COULEURS,○,-,―,表紙,A3,―,-,―,"APPLIQUÉS À LA MÉCANIQUE ET A LA CONSTRUCTION PAR STANISLAS PETIT/CONDUCTEUR AU CORPS DES PONTS ET CHAUSSÉES/MÉCANIQUE/SERRURERIE/CHARPENTE/MENUISERIE/ÉBÉNISTERIE/ARCHTECTURE/MAÇONNERIE/COUPE DE PIERRES/CARRELAGE/VITRERIEPARIS
MONROCQ frère, Editeurs Imprimeurs, 3, rue Suger",,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/68230fdf-85f1-22a1-8e97-0fdba5df85eb.json,68230fdf-85f1-22a1-8e97-0fdba5df85eb,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/68230fdf-85f1-22a1-8e97-0fdba5df85eb,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/9654a34801930ff819bddfe9ba953f53a5b7610e.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541560,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-121,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/68230fdf-85f1-22a1-8e97-0fdba5df85eb/manifest,,,,,1
蔵書印1 第一高等中学校本,,,,,,,,,,,,,,,,,,蔵書印1,第一高等中学校本,第一高等中学校図書,○,-,―,蔵書印/第一高等中学校本,A3,―,-,―,第一高等中学校図書閲覧室用,,,,,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a0becd3d-1c49-9042-68ed-5bb1f4d1471b.json,a0becd3d-1c49-9042-68ed-5bb1f4d1471b,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/ichiko/document/a0becd3d-1c49-9042-68ed-5bb1f4d1471b,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/2b372c247334034d9aad4440bd21ac92ed7af8c1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/541559,"東京大学大学院総合文化研究科・教養学部 駒場博物館 KOMABA MUSEUM, Graduate School of Arts and Sciences and College of Arts and Sciences, The University of Tokyo, JAPAN",,,第一高等学校旧蔵資料,petit-122,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a0becd3d-1c49-9042-68ed-5bb1f4d1471b/manifest,,,,,1
