Alle de plaaten en de vruchten,"Alle de plaaten en de vruchten. -- [書写者不明], [18--]. -- 1軸 ; 41.5cm. d.",C2:129,3002927204,,,,,,駒場図書館,129000,,ALLE DE PLAATEN EN DE VRUCHTEN,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2a02869b-7d08-35c2-3a9f-d0d1663202a4.json,2a02869b-7d08-35c2-3a9f-d0d1663202a4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/2a02869b-7d08-35c2-3a9f-d0d1663202a4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/6dc8fec264f84eb69620551f892c9d65b271a9b5.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683838,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2a02869b-7d08-35c2-3a9f-d0d1663202a4/manifest,,,,,17
坂本浩然菌譜 ; 前編 上,"坂本浩然菌譜 / 坂本浩然編録 ; 前編 上 - 後編 下. -- [書写者不明], [明治前期]. -- 4冊 ; 24.2×16.2cm. d.",C2:140,3002927378,,,,,,駒場図書館,140000,,サカモト コウネン キンフ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3ef7a852-04a0-1f88-58d5-3a0ed214256e.json,3ef7a852-04a0-1f88-58d5-3a0ed214256e,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/3ef7a852-04a0-1f88-58d5-3a0ed214256e,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/552a475bb713a49fa21dacd284778b1537060e94.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683837,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3ef7a852-04a0-1f88-58d5-3a0ed214256e/manifest,,,,,34
坂本浩然菌譜 ; 前編 下,"坂本浩然菌譜 / 坂本浩然編録 ; 前編 上 - 後編 下. -- [書写者不明], [明治前期]. -- 4冊 ; 24.2×16.2cm. d.",C2:140,3002927386,,,,,,駒場図書館,140010,,サカモト コウネン キンフ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/830cd753-48d7-2e8e-26b3-9a0b9b7e9c8c.json,830cd753-48d7-2e8e-26b3-9a0b9b7e9c8c,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/830cd753-48d7-2e8e-26b3-9a0b9b7e9c8c,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/156385562b81f2fa2dae0f596ee6f700438edce7.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683836,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/830cd753-48d7-2e8e-26b3-9a0b9b7e9c8c/manifest,,,,,35
坂本浩然菌譜 ; [後編 上],"坂本浩然菌譜 / 坂本浩然編録 ; 前編 上 - 後編 下. -- [書写者不明], [明治前期]. -- 4冊 ; 24.2×16.2cm. d.",C2:140,3002927394,,,,,,駒場図書館,140020,,サカモト コウネン キンフ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/b9e51de3-50c7-7747-8181-cae461188932.json,b9e51de3-50c7-7747-8181-cae461188932,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/b9e51de3-50c7-7747-8181-cae461188932,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b59e69c6fa17fea1b8498682ff327f381b6c61e1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683835,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b9e51de3-50c7-7747-8181-cae461188932/manifest,,,,,32
坂本浩然菌譜 ; 後編 下,"坂本浩然菌譜 / 坂本浩然編録 ; 前編 上 - 後編 下. -- [書写者不明], [明治前期]. -- 4冊 ; 24.2×16.2cm. d.",C2:140,3002927402,,,,,,駒場図書館,140030,,サカモト コウネン キンフ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c6ec6372-8722-8a6b-1ff4-03974e561618.json,c6ec6372-8722-8a6b-1ff4-03974e561618,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/c6ec6372-8722-8a6b-1ff4-03974e561618,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/20f683ccbbb1ba99645991f75b21fa477483cd66.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683834,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c6ec6372-8722-8a6b-1ff4-03974e561618/manifest,,,,,32
茘枝譜 : 七篇第一,"茘枝譜 : 七篇第一 / (宋) 蔡襄 [撰]. -- [出版者不明], 文化10 [1813] 序. -- 1冊 ; 26.3×16.0cm.",C3:143,3002927444,,,,,,駒場図書館,143000,,レイシフ : 7ヘン ダイ1,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ecb0a3db-0dd4-0cfe-6c70-d002d70c0717.json,ecb0a3db-0dd4-0cfe-6c70-d002d70c0717,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/ecb0a3db-0dd4-0cfe-6c70-d002d70c0717,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/da6c4bf95b09b445da926a0c8b677861d5b8d53f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683833,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ecb0a3db-0dd4-0cfe-6c70-d002d70c0717/manifest,,,,,45
天工開物 3巻 ; 卷上,"天工開物 3巻 / (明) 宋應星著 ; (日本) 江田益英校訂 ; 卷上, 卷中, 卷下. -- 河内屋茂八 : 柏原屋佐兵衛. -- 3冊 ; 30.8×18.9cm.",C3:144,3002927451,,,,,,駒場図書館,144000,,テンコウ カイブツ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/fee844c4-4607-6ac6-128b-32e5ba978f70.json,fee844c4-4607-6ac6-128b-32e5ba978f70,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/fee844c4-4607-6ac6-128b-32e5ba978f70,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/f155ac286f18782e5e27d9ccecfa88c22e33374f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683832,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/fee844c4-4607-6ac6-128b-32e5ba978f70/manifest,,,,,100
天工開物 3巻 ; 卷中,"天工開物 3巻 / (明) 宋應星著 ; (日本) 江田益英校訂 ; 卷上, 卷中, 卷下. -- 河内屋茂八 : 柏原屋佐兵衛. -- 3冊 ; 30.8×18.9cm.",C3:144,3002927469,,,,,,駒場図書館,144010,,テンコウ カイブツ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/dc610930-2f50-a290-44eb-678caa8f55a8.json,dc610930-2f50-a290-44eb-678caa8f55a8,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/dc610930-2f50-a290-44eb-678caa8f55a8,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a542e0d0abe79366b8b7bfcd1e7eaaf437ec3923.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683831,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/dc610930-2f50-a290-44eb-678caa8f55a8/manifest,,,,,74
天工開物 3巻 ; 卷下,"天工開物 3巻 / (明) 宋應星著 ; (日本) 江田益英校訂 ; 卷上, 卷中, 卷下. -- 河内屋茂八 : 柏原屋佐兵衛. -- 3冊 ; 30.8×18.9cm.",C3:144,3002927477,,,,,,駒場図書館,144020,,テンコウ カイブツ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/11fca667-34de-9473-4159-79563cf043ee.json,11fca667-34de-9473-4159-79563cf043ee,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/11fca667-34de-9473-4159-79563cf043ee,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/68b80b58799f827457de79e00a23df623aebdec1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683830,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/11fca667-34de-9473-4159-79563cf043ee/manifest,,,,,70
嶺表録異 3巻,"嶺表録異 3巻 / (唐) 劉恂撰. -- [出版者不明], 乾隆40 [1775] 目録. -- 2, 10, 11, 11丁 ; 24.8×14.5cm.",C3:145,3002927485,,,,,,駒場図書館,145000,,レイヒョウ ロクイ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/342adf3a-278c-2217-5023-58f7ef8e8dbd.json,342adf3a-278c-2217-5023-58f7ef8e8dbd,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/342adf3a-278c-2217-5023-58f7ef8e8dbd,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/72f091e80d301d9299d48eb76d94a5c46f007122.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683829,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/342adf3a-278c-2217-5023-58f7ef8e8dbd/manifest,,,,,39
南産志 ; 卷上,"南産志 / (明) 何喬遠編次 ; (日本) 都賀庭鐘校 ; 卷上, 下. -- 山田茂助, [江戸後期] [印]. -- 2冊 ; 26.1×18.5cm.",C3:146,3002927493,,,,,,駒場図書館,146000,,ナンサンシ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/3acd9298-80ef-11ad-054f-9b72f4319f78.json,3acd9298-80ef-11ad-054f-9b72f4319f78,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/3acd9298-80ef-11ad-054f-9b72f4319f78,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/e6a5ab6367fe52960ea2de328e9b71d9e37f9e6c.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683828,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3acd9298-80ef-11ad-054f-9b72f4319f78/manifest,,,,,55
南産志 ; 下,"南産志 / (明) 何喬遠編次 ; (日本) 都賀庭鐘校 ; 卷上, 下. -- 山田茂助, [江戸後期] [印]. -- 2冊 ; 26.1×18.5cm.",C3:146,3002927501,,,,,,駒場図書館,146010,,ナンサンシ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ce8e7ce3-746d-450d-5eaa-7cde8bd36e2c.json,ce8e7ce3-746d-450d-5eaa-7cde8bd36e2c,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/ce8e7ce3-746d-450d-5eaa-7cde8bd36e2c,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d023d9a177817f427a1094909d3c657bcd7f6ec5.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683827,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ce8e7ce3-746d-450d-5eaa-7cde8bd36e2c/manifest,,,,,29
續脩臺灣府志,"續脩臺灣府志 / (清) 六十七, (清) 范咸脩同修 ; (清) 覺羅四明, (清) 余文儀續脩. -- [書写者不明], [江戸後期]. -- [61] 丁 ; 26.0×17.5cm. d.",C3:149,3002927535,,,,,,駒場図書館,149000,,ゾクシュウ タイワン フシ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2c03e15f-5233-85e3-40e6-c35ed4d2a576.json,2c03e15f-5233-85e3-40e6-c35ed4d2a576,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/2c03e15f-5233-85e3-40e6-c35ed4d2a576,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/7ff780f9ea52fef8541e72c31f482482629a8029.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683826,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2c03e15f-5233-85e3-40e6-c35ed4d2a576/manifest,,,,,65
中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第1,"中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第1 - 卷第6. -- [出版者不明], 康熙60 [1721]. -- 6冊 ; 23.9×15.8cm.",D1:187,3002928442,,,,,,駒場図書館,187000,,チュウザン デンシンロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/de687893-8dad-a179-0f8a-fa417fe077f1.json,de687893-8dad-a179-0f8a-fa417fe077f1,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/de687893-8dad-a179-0f8a-fa417fe077f1,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a1af4a28268a8c54144fe8d36b97ec9773b8d474.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683825,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/de687893-8dad-a179-0f8a-fa417fe077f1/manifest,,,,,48
中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第2,"中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第1 - 卷第6. -- [出版者不明], 康熙60 [1721]. -- 6冊 ; 23.9×15.8cm.",D1:187,3002928459,,,,,,駒場図書館,187010,,チュウザン デンシンロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/01b1bef7-9bb6-2085-9452-319a0ddf7854.json,01b1bef7-9bb6-2085-9452-319a0ddf7854,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/01b1bef7-9bb6-2085-9452-319a0ddf7854,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/c14aad9bd9c796d966407d2ef7795ead10ef13ad.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683824,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/01b1bef7-9bb6-2085-9452-319a0ddf7854/manifest,,,,,55
中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第3,"中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第1 - 卷第6. -- [出版者不明], 康熙60 [1721]. -- 6冊 ; 23.9×15.8cm.",D1:187,3002928467,,,,,,駒場図書館,187020,,チュウザン デンシンロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e5fce7eb-863e-3c7b-60ca-65b430e53224.json,e5fce7eb-863e-3c7b-60ca-65b430e53224,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/e5fce7eb-863e-3c7b-60ca-65b430e53224,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/fee55603f369ada886eecf3bb919f60976be419f.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683823,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e5fce7eb-863e-3c7b-60ca-65b430e53224/manifest,,,,,61
中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第4,"中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第1 - 卷第6. -- [出版者不明], 康熙60 [1721]. -- 6冊 ; 23.9×15.8cm.",D1:187,3002928475,,,,,,駒場図書館,187030,,チュウザン デンシンロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/829fb966-2efc-2d83-183a-5ceef43209db.json,829fb966-2efc-2d83-183a-5ceef43209db,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/829fb966-2efc-2d83-183a-5ceef43209db,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/8f443455b7753e1c4fec7491b53529ef0dd41b1a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683822,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/829fb966-2efc-2d83-183a-5ceef43209db/manifest,,,,,33
中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第5,"中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第1 - 卷第6. -- [出版者不明], 康熙60 [1721]. -- 6冊 ; 23.9×15.8cm.",D1:187,3002928483,,,,,,駒場図書館,187040,,チュウザン デンシンロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a3e6aff0-a4a3-6579-66e5-19963c7d50e9.json,a3e6aff0-a4a3-6579-66e5-19963c7d50e9,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/a3e6aff0-a4a3-6579-66e5-19963c7d50e9,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/37c6364dc86c7be03e8a9268a113dd4072cc0112.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683821,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a3e6aff0-a4a3-6579-66e5-19963c7d50e9/manifest,,,,,55
中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第6,"中山傳信録 6巻/ (清) 徐葆光纂 ; 卷第1 - 卷第6. -- [出版者不明], 康熙60 [1721]. -- 6冊 ; 23.9×15.8cm.",D1:187,3002928491,,,,,,駒場図書館,187050,,チュウザン デンシンロク,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/bf5fa6fe-4562-5bb6-8cbf-2f3f1433a616.json,bf5fa6fe-4562-5bb6-8cbf-2f3f1433a616,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/bf5fa6fe-4562-5bb6-8cbf-2f3f1433a616,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/d9b926dbdc90cadbbe7ddf2b9f91484f4266bea0.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683820,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/bf5fa6fe-4562-5bb6-8cbf-2f3f1433a616/manifest,,,,,52
廣東新語 28巻 ; 卷1-2,"廣東新語 28巻 / (清) 屈大均譔 ; 卷1-2 - 卷26-28. -- [出版者不明], 康煕39 [1700] 序. -- 12冊 ; 27.8×16.2cm.",D1:190,3002928582,,,,,,駒場図書館,190000,,カントン シンゴ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/91dd79c1-22e4-9bea-1b58-1dd759b580d8.json,91dd79c1-22e4-9bea-1b58-1dd759b580d8,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/91dd79c1-22e4-9bea-1b58-1dd759b580d8,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/95f86711775472822cc5124437d55f512e9bda2a.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683819,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/91dd79c1-22e4-9bea-1b58-1dd759b580d8/manifest,,,,,77
廣東新語 28巻 ; 卷3,"廣東新語 28巻 / (清) 屈大均譔 ; 卷1-2 - 卷26-28. -- [出版者不明], 康煕39 [1700] 序. -- 12冊 ; 27.8×16.2cm.",D1:190,3002928590,,,,,,駒場図書館,190010,,カントン シンゴ,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/707879d5-9d39-5237-9784-f8194b304f2a.json,707879d5-9d39-5237-9784-f8194b304f2a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/honzosho/document/707879d5-9d39-5237-9784-f8194b304f2a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/123436330a02371f9304b20841c55afbe3db6d2b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/683818,"東京大学駒場図書館 Komaba Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,駒場図書館所蔵資源科学研究所本草書コレクション,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/707879d5-9d39-5237-9784-f8194b304f2a/manifest,,,,,69
